,imp,feature
121,0.0025659669202636563,Amnesia_verb_91.0
117,0.0025517262376141157,ClavTem_0
32,0.0024893949192931132,Amnesia_verb_1.0
13,0.0023986039435895533,Seiz_0.0
91,0.002313941202078258,OSI_0.0
74,0.0022912756758322935,HemaLoc_Not applicable
124,0.002269181566468043,InjuryMech_FallStair
136,0.0022529409272110585,HAStart_nan
54,0.0021936235737931675,AMSRepeat_0
199,0.0020737711292385438,HA_verb_0.0
95,0.0020673632192315626,VomitNbr_Once
128,0.002044280383599134,ClavFro_1
3,0.002026469858502008,High_impact_InjSev_Moderate
189,0.0019859625291686555,NeuroDMotor_1
80,0.0019708342594926993,HA_verb_91.0
63,0.0018737871706191905,HemaSize_Not applicable
123,0.0017422587771443252,HemaLoc_Occipital
70,0.0016468479633954568,NeuroD_1.0
107,0.0016142032805452609,OSICut_0
4,0.0015009186447501382,Clav_0.0
180,0.0014765102525510566,NeuroDCranial_92
73,0.0014078459093600348,InjuryMech_PedesMV
182,0.001317644687256296,ClavFace_92
139,0.001147362215610189,AgeTwoPlus
167,0.0011359731930595893,InjuryMech_Other
145,0.0011172782059644722,OSIFlank_0
25,0.0010739046105451837,Amnesia_verb_0.0
106,0.0010733229768957948,Hema_1.0
131,0.001070594085883904,OSIPelvis_0
41,0.0010306631244021785,NeuroD_nan
7,0.0009926868988468513,Clav_1.0
104,0.0009692312723360041,VomitStart_1-4 hrs after event
135,0.0009375198858256882,NeuroDSensory_92
195,0.0008245706422867149,Hema_0.0
172,0.0007647489383314929,InjuryMech_FallToGround
49,0.0007645150268500657,OSIFlank_92
102,0.0007335783802361141,SeizOccur_Immediately on contact
38,0.0007208042448731551,HASeverity_Mild
15,0.000709608941814332,HemaLoc_Frontal
36,0.0006945388550101503,ClavFro_0
19,0.0006420286610412518,OSIAbdomen_0
213,0.0006353129055191689,ClavFro_92
39,0.0005270834302596516,HASeverity_Not applicable
183,0.000518228108574124,LocLen_>5 min
44,0.0005057435096334992,ClavFace_1
177,0.0004780421596760276,OSIAbdomen_1
158,0.00046372101419929327,AMSSleep_1
52,0.0003871083851881993,OSIExtremity_1
0,0.0003683553434005268,ActNorm_0.0
168,0.00032074445622144314,OSIAbdomen_92
173,0.00014236122113655658,InjuryMech_FallElev
188,0.0001152430954259742,OSICut_92
111,8.470665009058736e-05,OSICspine_92
72,6.727632910842104e-05,AMSOth_1
10,5.798980578051499e-05,OSI_1.0
197,0.0,Paralyzed_nan
196,0.0,HemaLoc_nan
57,0.0,HemaSize_nan
194,0.0,SFxBas_nan
193,0.0,InjuryMech_RanIntoStatObj
191,0.0,Drugs_nan
58,0.0,OSIOth_0
53,0.0,Paralyzed_0.0
190,0.0,InjuryMech_OtherWheelCrash
60,0.0,VomitStart_>4 hrs after event
62,0.0,HAStart_>4 hrs after event
66,0.0,ClavOcc_0
56,0.0,HAStart_Before head injury
144,0.0,ClavPar_0
184,0.0,Intubated_nan
208,0.0,OSIOth_92
6,0.0,SeizOccur_Not applicable
8,0.0,VomitStart_nan
212,0.0,VomitLast_nan
211,0.0,InjuryMech_nan
14,0.0,OSI_nan
17,0.0,HemaSize_Small
24,0.0,OSIExtremity_92
50,0.0,High_impact_InjSev_Low
26,0.0,SFxBasRet_1
27,0.0,InjuryMech_ObjStruckHead
204,0.0,NeuroDCranial_1
28,0.0,FontBulg_0.0
43,0.0,VomitNbr_nan
47,0.0,SFxBasOto_1
185,0.0,HemaSize_Medium
181,0.0,SeizOccur_nan
67,0.0,OSIExtremity_0
115,0.0,InjuryMech_BikeCol
148,0.0,InjuryMech_MVC
149,0.0,High_impact_InjSev_nan
150,0.0,Sedated_nan
151,0.0,FontBulg_nan
152,0.0,OSIOth_1
133,0.0,SeizLen_<1 min
130,0.0,VomitStart_Before head injury
127,0.0,FontBulg_1.0
156,0.0,Hema_nan
126,0.0,Drugs_0.0
120,0.0,Paralyzed_1.0
119,0.0,Intubated_1.0
118,0.0,Vomit_nan
116,0.0,VomitNbr_Twice
163,0.0,SFxBasRhi_1
71,0.0,InjuryMech_Assault
165,0.0,HA_verb_1.0
109,0.0,SFxPalpDepress_nan
1,0.0,HAStart_1-4 hrs after event
169,0.0,Seiz_nan
100,0.0,ClavTem_92
171,0.0,Amnesia_verb_nan
96,0.0,Intubated_0.0
89,0.0,SeizLen_nan
175,0.0,SFxPalp_nan
86,0.0,Clav_nan
85,0.0,NeuroDSensory_0
178,0.0,VomitLast_>4 hrs before ED
83,0.0,AMS_nan
134,0.0,SFxBasPer_1
216,0.0,OSIPelvis_92
