,imp,feature
56,0.00029400696834218815,High_impact_InjSev_Low
65,0.00028002342548227605,HA_verb_1.0
146,0.00023589551442065052,NeuroD_0.0
69,0.00020449401364426266,NeuroDReflex_0
181,0.00016558736574663415,NeuroDOth_1
191,0.0,SFxPalpDepress_nan
28,0.0,HA_verb_nan
29,0.0,ClavPar_0
194,0.0,OSIPelvis_0
30,0.0,HAStart_>4 hrs after event
192,0.0,HemaSize_Medium
43,0.0,Drugs_0.0
36,0.0,OSI_nan
198,0.0,SFxBasOto_1
47,0.0,SFxPalp_nan
50,0.0,OSI_0.0
52,0.0,AMS_nan
61,0.0,SeizLen_<1 min
25,0.0,FontBulg_1.0
24,0.0,Hema_nan
199,0.0,Paralyzed_1.0
22,0.0,SeizOccur_Immediately on contact
21,0.0,SeizLen_nan
19,0.0,OSIAbdomen_1
17,0.0,Drugs_nan
205,0.0,SeizOccur_Within 30 minutes of injury
13,0.0,HASeverity_Mild
207,0.0,FontBulg_0.0
208,0.0,SFxBasRhi_1
12,0.0,InjuryMech_MVC
210,0.0,InjuryMech_BikeCol
11,0.0,Seiz_nan
212,0.0,Paralyzed_nan
9,0.0,HAStart_Before head injury
4,0.0,Intubated_1.0
66,0.0,InjuryMech_RanIntoStatObj
141,0.0,OSIFlank_1
140,0.0,VomitStart_Before head injury
72,0.0,HemaLoc_Frontal
110,0.0,FontBulg_nan
111,0.0,ClavFro_1
112,0.0,Intubated_0.0
113,0.0,OSIPelvis_1
124,0.0,HAStart_1-4 hrs after event
155,0.0,Clav_nan
125,0.0,Paralyzed_0.0
132,0.0,SeizOccur_nan
152,0.0,OSIFlank_92
151,0.0,VomitStart_nan
150,0.0,OSICut_0
149,0.0,NeuroDSensory_92
148,0.0,VomitStart_>4 hrs after event
147,0.0,InjuryMech_ObjStruckHead
145,0.0,VomitLast_>4 hrs before ED
106,0.0,OSIOth_92
104,0.0,NeuroDCranial_1
163,0.0,VomitNbr_nan
88,0.0,OSICspine_0
78,0.0,Sedated_1.0
79,0.0,OSIExtremity_1
176,0.0,Intubated_nan
87,0.0,Vomit_nan
174,0.0,Amnesia_verb_nan
173,0.0,HemaLoc_nan
91,0.0,HemaSize_nan
102,0.0,InjuryMech_nan
95,0.0,SeizLen_5-15 min
169,0.0,VomitNbr_Once
168,0.0,VomitNbr_Twice
167,0.0,Sedated_nan
166,0.0,High_impact_InjSev_nan
101,0.0,InjuryMech_FallStair
0,0.0,NeuroDMotor_92
